Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.1: Broker1: VM #481 has been created in Source DC, Host #2
0.1: Broker1: VM #407 has been created in Source DC, Host #3
0.1: Broker1: VM #298 has been created in Source DC, Host #4
0.1: Broker1: VM #453 has been created in Source DC, Host #5
0.1: Broker1: VM #269 has been created in Source DC, Host #6
0.1: Broker1: VM #496 has been created in Source DC, Host #7
0.1: Broker1: VM #305 has been created in Source DC, Host #8
0.1: Broker1: VM #155 has been created in Source DC, Host #9
0.1: Broker1: VM #281 has been created in Source DC, Host #10
0.1: Broker1: VM #528 has been created in Source DC, Host #11
0.1: Broker1: VM #79 has been created in Source DC, Host #12
0.1: Broker1: VM #366 has been created in Source DC, Host #13
0.1: Broker1: VM #471 has been created in Source DC, Host #14
0.1: Broker1: VM #203 has been created in Source DC, Host #15
0.1: Broker1: VM #331 has been created in Source DC, Host #16
0.1: Broker1: VM #461 has been created in Source DC, Host #17
0.1: Broker1: VM #326 has been created in Source DC, Host #18
0.1: Broker1: VM #345 has been created in Source DC, Host #19
0.1: Broker1: VM #218 has been created in Source DC, Host #20
0.1: Broker1: VM #367 has been created in Source DC, Host #21
0.1: Broker1: VM #516 has been created in Source DC, Host #22
0.1: Broker1: VM #539 has been created in Source DC, Host #23
0.1: Broker1: VM #189 has been created in Source DC, Host #24
0.1: Broker1: VM #238 has been created in Source DC, Host #25
0.1: Broker1: VM #193 has been created in Source DC, Host #26
0.1: Broker1: VM #24 has been created in Source DC, Host #27
0.1: Broker1: VM #408 has been created in Source DC, Host #28
0.1: Broker1: VM #517 has been created in Source DC, Host #29
0.1: Broker1: VM #53 has been created in Source DC, Host #30
0.1: Broker1: VM #101 has been created in Source DC, Host #31
0.1: Broker1: VM #582 has been created in Source DC, Host #32
0.1: Broker1: VM #254 has been created in Source DC, Host #33
0.1: Broker1: VM #455 has been created in Source DC, Host #34
0.1: Broker1: VM #526 has been created in Source DC, Host #35
0.1: Broker1: VM #228 has been created in Source DC, Host #36
0.1: Broker1: VM #416 has been created in Source DC, Host #37
0.1: Broker1: VM #463 has been created in Source DC, Host #38
0.1: Broker1: VM #290 has been created in Source DC, Host #39
0.1: Broker1: VM #431 has been created in Source DC, Host #40
0.1: Broker1: VM #478 has been created in Source DC, Host #41
0.1: Broker1: VM #129 has been created in Source DC, Host #42
0.1: Broker1: VM #83 has been created in Source DC, Host #43
0.1: Broker1: VM #70 has been created in Source DC, Host #44
0.1: Broker1: VM #443 has been created in Source DC, Host #45
0.1: Broker1: VM #21 has been created in Source DC, Host #46
0.1: Broker1: VM #107 has been created in Source DC, Host #47
0.1: Broker1: VM #433 has been created in Source DC, Host #48
0.1: Broker1: VM #225 has been created in Source DC, Host #49
0.1: Broker1: VM #59 has been created in Source DC, Host #50
0.1: Broker1: VM #490 has been created in Source DC, Host #51
0.1: Broker1: VM #204 has been created in Source DC, Host #52
0.1: Broker1: VM #99 has been created in Source DC, Host #53
0.1: Broker1: VM #170 has been created in Source DC, Host #54
0.1: Broker1: VM #548 has been created in Source DC, Host #55
0.1: Broker1: VM #273 has been created in Source DC, Host #56
0.1: Broker1: VM #353 has been created in Source DC, Host #57
0.1: Broker1: VM #509 has been created in Source DC, Host #58
0.1: Broker1: VM #131 has been created in Source DC, Host #59
0.1: Broker1: VM #495 has been created in Source DC, Host #60
0.1: Broker1: VM #182 has been created in Source DC, Host #61
0.1: Broker1: VM #336 has been created in Source DC, Host #62
0.1: Broker1: VM #578 has been created in Source DC, Host #63
0.1: Broker1: VM #361 has been created in Source DC, Host #64
0.1: Broker1: VM #255 has been created in Source DC, Host #65
0.1: Broker1: VM #405 has been created in Source DC, Host #66
0.1: Broker1: VM #545 has been created in Source DC, Host #67
0.1: Broker1: VM #241 has been created in Source DC, Host #68
